molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL5289931,Cc1ccc(-c2nc3c(=O)[nH]c(N)nc3n2-c2ccccc2)cc1,27870.0,Inactive,317.35200000000003,2.6664200000000013,2,5,4.554863031286696
CHEMBL5270228,CC(C)c1ccc(-c2nc3c(=O)[nH]c(N)nc3n2-c2ccccc2)cc1,43840.0,Inactive,345.406,3.4814000000000016,2,5,4.358129454523687
CHEMBL5269398,Nc1nc2c(nc(-c3ccccc3O)n2-c2ccccc2)c(=O)[nH]1,77090.0,Inactive,319.32400000000007,2.063599999999999,3,6,4.113001954328901
CHEMBL5281935,Nc1nc2c(nc(-c3ccc4c(c3)OCO4)n2-c2ccccc2)c(=O)[nH]1,20810.0,Inactive,347.334,2.086699999999999,2,7,4.681727919788373
CHEMBL5291343,COc1cc(-c2nc3c(=O)[nH]c(N)nc3n2-c2ccccc2)cc(OC)c1OC,49390.0,Inactive,393.4030000000002,2.383800000000001,2,8,4.306360973838451
CHEMBL5271705,NS(=O)(=O)c1ccc(N2C(=O)/C(=C/c3ccc(OC(=O)c4ccccc4)cc3)N=C2c2ccccc2)cc1,280.0,Active,523.5700000000002,4.387700000000004,1,6,6.552841968657781
CHEMBL5276096,COc1cc(/C=C2\N=C(c3ccccc3)N(c3ccc(S(N)(=O)=O)cc3)C2=O)ccc1OC(=O)c1ccccc1,280.0,Active,553.5960000000003,4.396300000000003,1,7,6.552841968657781
CHEMBL5286217,COc1cc(/C=C2\N=C(c3ccccc3)N(c3ccc(C(=O)O)cc3)C2=O)ccc1OC(=O)c1ccccc1,280.0,Active,518.5250000000003,5.447100000000004,1,6,6.552841968657781
CHEMBL439,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,130.0,Active,250.28300000000004,0.8596000000000001,2,5,6.886056647693163
CHEMBL5276173,CC(=O)Nc1nc(C(=O)NNC(=O)CCN2CCN(C)CC2)cs1,678.0,Active,354.4360000000001,-0.4999999999999993,3,7,6.168770306132936
CHEMBL5269071,CC(=O)Nc1nc(C(=O)NNC(=O)CCN2CCOCC2)cs1,159.0,Active,341.3930000000001,-0.4151999999999998,3,7,6.798602875679548
CHEMBL5282535,CC(=O)Nc1nc(C(=O)NNC(=O)CCN2CCCCC2)cs1,262.0,Active,339.4210000000001,0.7384999999999993,3,6,6.581698708680254
